Company Name,Domain,Hourly rate,Address,Main Url,Service Focus,Industry
Enplus Advisors,https://www.enplusadvisors.com/,$200-$300/hr,Boston Massachusetts ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,Custom Software Development,Data Science & Machine Learning",big-data-companies
Beyond the Arc,https://beyondthearc.com/,$200-$300/hr,Berkeley California ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,Artificial Intelligence,Marketing Strategy",big-data-companies
Clairvoyant,http://clairvoyantsoft.com/,$100-$149/hr,Chandler Arizona ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,Custom Software Development,UX/UI Design",big-data-companies
Analytiks,https://www.analytiks.co/#Home,$50-$99/hr,Seattle Washington ,https://99firms.com/big-data-companies/,"Big Data Analytics,Data Integration & Warehouse Design,Data Governance & Management",big-data-companies
Affirma,https://www.affirmaconsulting.com/,$100-$149/hr,Bellevue Washington ,https://99firms.com/big-data-companies/,"Custom Software Development,BI & Big Data Consulting & SI,CRM Consulting and SI",big-data-companies
Databricks,https://databricks.com/,$100-$149/hr,San Francisco California ,https://99firms.com/big-data-companies/,"Big Data,Cloud Computing,Data Science",big-data-companies
Pragmatic Works,https://pragmaticworks.com/,$150-$199/hr,Fleming Island Florida ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,Cloud Consulting & SI,IT Staff Augmentation",big-data-companies
Brainsmiths Labs,https://www.brainsmiths.com/,$25-$49/hr,Langley Township British Columbia ,https://99firms.com/big-data-companies/,"Big Data,Web Development,AR,Blockchain,IoT Development",big-data-companies
Aptitive,https://aptitive.com/,$150-$199/hr,Chicago Illinois ,https://99firms.com/big-data-companies/,"BI & Big Data Consulting & SI,IT Strategy Consulting,Cloud Consulting & SI",big-data-companies
DataSelf,https://dataself.com/,$150-$199/hr,San Jose California ,https://99firms.com/big-data-companies/,"Business Intelligence,Data warehousing,Data Analytics",big-data-companies
Fayrix,https://fayrix.com/,$25-$49/hr,Herzliya Tel Aviv District ,https://99firms.com/big-data-companies/,"Software Development,Big Data,Artificial Intelligence,Machine Learning",big-data-companies
HQSoftware,https://hqsoftwarelab.com/,$25-$49/hr,New York New York ,https://99firms.com/big-data-companies/,,big-data-companies
Dexoc,https://dexoc.com/,$25-$49/hr,Delray Beach Florida ,https://99firms.com/big-data-companies/,"Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data",big-data-companies
Enalito,https://www.enalito.com/,,Santa Clara California ,https://99firms.com/big-data-companies/,"Ecommerce Lifecycle Automation,Personalized Recommendation,Omni-Channel Marketing,Intelligent Inventory Controller,Ecommerce Analytics",big-data-companies
47Billion Inc,https://47billion.com/,$25-$49/hr,Santa Clara California ,https://99firms.com/big-data-companies/,"UXUI Design,Big Data Analytics,Product Development,Data Visualisation,Mobile & Web Applications",big-data-companies
Drive Savers,https://drivesaversdatarecovery.com/,$150–$199/hr,Novato California ,https://99firms.com/data-recovery-companies/,"Data Recovery Services,RAID technology,eDiscovery",data-recovery-companies
Salvage Data,https://www.salvagedata.com/,$100–$149/hr,Cleveland Ohio ,https://99firms.com/data-recovery-companies/,"HDD Recovery,Server Recovery,Tape Recovery",data-recovery-companies
Gillware,https://www.gillware.com/,$100–$149/hr,Madison Wisconsin ,https://99firms.com/data-recovery-companies/,"Data Recovery,Digital Forensics,Cyber Risk Management",data-recovery-companies
DataTech Lab,https://datatechlab.com/,$150–$199/hr,New York New York ,https://99firms.com/data-recovery-companies/,"Data Recovery Services,RAID,VMFS",data-recovery-companies
WeRecoverData,https://www.werecoverdata.com/,$150–$199/hr,New York New York ,https://99firms.com/data-recovery-companies/,"Data Recovery Solutions,Digital Forensics,RAID, SAN, NAS",data-recovery-companies
SecureData,https://www.secdata.com,$100–$149,Los Angeles California ,https://99firms.com/data-recovery-companies/,,data-recovery-companies
SERT,https://www.sertdatarecovery.com/,$100–$149/hr,Wellington Florida ,https://99firms.com/data-recovery-companies/,"USB Flash Drive Recovery,Data Recovery Service,RAID",data-recovery-companies
Data Mechanix,https://www.datamechanix.com/,$100–$149/hr,Irvine California ,https://99firms.com/data-recovery-companies/,"Data Recovery Service,RAID,SAN or NAS system recovery",data-recovery-companies
Ontrack,https://www.ontrack.com/,$150–$199/hr,Eden Prairie Minnesota ,https://99firms.com/data-recovery-companies/,"Data Recovery,Email Extraction,Tape Services",data-recovery-companies
Datarecovery,https://datarecovery.com/,$150–$199/hr,Minneapolis Minnesota ,https://99firms.com/data-recovery-companies/,"NAS Data Recovery,VMware Data Recovery,Data Tape Services",data-recovery-companies
Seagate,https://www.seagate.com/,$100–$149/hr,Cupertino California ,https://99firms.com/data-recovery-companies/,"Cloud Backup,Lyve Data Services,Tape Migration",data-recovery-companies
Disk Doctors,http://www.diskdoctors.net/,$100–$149/hr,Cumming Georgia ,https://99firms.com/data-recovery-companies/,"VM – VHD Recovery,Card Recovery,RAID Recovery",data-recovery-companies
Qubex,https://qubexdatarecovery.info/,$100–$149/hr,Aurora Colorado ,https://99firms.com/data-recovery-companies/,"SSD Data Recovery services,NAS, SAN, DAS Data Recovery Service,Virtual Server Data Recovery Services",data-recovery-companies
Platinum,https://platinumdatarecovery.com/,$100–$149/hr,Los Angeles California ,https://99firms.com/data-recovery-companies/,"SSD Data Recovery,Hard Drive Data Recovery,Flash Memory Recovery",data-recovery-companies
Desert Data Recovery,https://www.desertdatarecovery.com/,$150–$199/hr,Phoenix Arizona ,https://99firms.com/data-recovery-companies/,"RAID Data Recovery,Hard Drive Data Recovery,Flash Drive Data Recovery",data-recovery-companies
ACE Data Recovery,https://www.datarecovery.net/,$150-$199/hr,Dallas Texas ,https://99firms.com/data-recovery-companies/,"Data Recovery,Tape Duplication/Transferral,Remote RAID Recovery",data-recovery-companies
Intuz,https://www.intuz.com/,$25-$49/hr,San Jose California ,https://99firms.com/blockchain-companies/,"Blockchain Development,Cloud Computing Solutions,Enterprise Web Application",blockchain-companies
PixelPlex,https://pixelplex.io/,$50-$99/hr,New York New York ,https://99firms.com/blockchain-companies/,"Blockchain,Custom Software Development,Mobile App Development",blockchain-companies
ArcTouch,https://arctouch.com/,$100–$149/hr,San Francisco California ,https://99firms.com/blockchain-companies/,"Blockchain,Mobile App Development,UX/UI Design",blockchain-companies
Exyte,https://www.exyte.net/en,$50-$99/hr,San Jose California ,https://99firms.com/blockchain-companies/,"Blockchain,Mobile App Development,Agile Management",blockchain-companies
Inn4Science,https://www.inn4science.com/,$25-$49/hr,Las Vegas Nevada ,https://99firms.com/blockchain-companies/,"Cryptocurrency Wallets & Exchange Development,Private & Public Blockchain Development,dApp Development,Blockchain Business Analysis,Proof of Concept Development,ICO Development & Audit,Web Development,High Load Systems Development,SaaS Development",blockchain-companies
Accubits,https://accubits.com/,$25-$49/hr,Vienna Virginia ,https://99firms.com/blockchain-companies/,"Artificial Intelligence,Custom Software Development,Mobile App Development",blockchain-companies
LeewayHertz,https://www.leewayhertz.com/,$50-$99/hr,San Francisco California ,https://99firms.com/blockchain-companies/,"Blockchain,Custom Software Development,Artificial Intelligence",blockchain-companies
Brainsmiths Labs,https://www.brainsmiths.com/,$25-$49/hr,Langley Township British Columbia ,https://99firms.com/blockchain-companies/,"Big Data,Web Development,AR,Blockchain,IoT Development",blockchain-companies
Aplana,https://www.aplana.com/,$50-$99/hr,Bryn Athyn Pennsylvania ,https://99firms.com/blockchain-companies/,"Blockchain Development,Custom Development,Cloud Migration",blockchain-companies
SoluLab,https://www.solulab.com/,$25-$49/hr,Jersey City New Jersey ,https://99firms.com/blockchain-companies/,"Blockchain,Mobile App Development,IoT Development",blockchain-companies
TechGropse,https://www.techgropse.com/,$25/hr,Decatur Georgia ,https://99firms.com/blockchain-companies/,"Blockchain,Mobile App Development,Web Development",blockchain-companies
Applicature,https://applicature.com/,$100-$149/hr,San Francisco California ,https://99firms.com/blockchain-companies/,"Blockchain Development,Blockchain Consulting,Marketing Services,Business Development",blockchain-companies
TheBlockBox,https://www.theblockbox.io/,$150-$199/hr,San Francisco California ,https://99firms.com/blockchain-companies/,"Blockchain Development,Smart Contracts Development,Blockchain Consulting,Security and Code Evaluation",blockchain-companies
Steem Experts,https://steemexperts.com/,$50-$99/hr,Mount Olive Township New Jersey ,https://99firms.com/blockchain-companies/,"Blockchain Consulting,Steem Witness/Seed Node Setup,Steem Bot Development,Steem Dapp Development,Marketing",blockchain-companies
482.solutions,https://482.solutions/#/main,$100-$149/hr,Odesa Odes'ka oblast ,https://99firms.com/blockchain-companies/,"Crypto Wallet Development,Smart Contracts Development,Dapp System Development,Private & Corporate Blockchain Development,Blockchain Security Assessment",blockchain-companies
Dexoc,https://dexoc.com/,$25-$49/hr,Delray Beach Florida ,https://99firms.com/blockchain-companies/,"Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data",blockchain-companies
Hashcash Consultants,https://www.hashcashconsultants.com/,$50-$99/hr,Hayward California ,https://99firms.com/blockchain-companies/,"Blockchain Banking Product Development,White Label Cryptocurrency Exchange Software Development,White Label Bitcoin Payment Processor,Enterprise Blockchain Development,ICO Development,Blockchain Gaming Platform",blockchain-companies
ZAB Technologies,https://www.zabtechnologies.net/,$25-$49/hr,Madurai Tamil Nadu ,https://99firms.com/blockchain-companies/,"Cryptocurrency Exchange Platform Development,STO Development,ICO Development,End to End Token & Coin Creation,STO & ICO Marketing Services,Blockchain Wallet Development",blockchain-companies
Codezeros,https://www.codezeros.com/,$25-$49/hr,Ahmedabad Gujarat ,https://99firms.com/blockchain-companies/,"Blockchain Development,Cryptocurrency Development,Modern Whitepaper Solutions,STO Solutions, New DLT Solutions,Wallet Development,DApps Development",blockchain-companies
Ionixx Technologies,https://www.ionixxtech.com/,$25-$49/hr,Pasadena California ,https://99firms.com/blockchain-companies/,"Mobile and Web Application Development,UI & UX Design Services,Blockchain Services,Cloud Enablement Services",blockchain-companies
SumatoSoft,https://sumatosoft.com/,$25-$49/hr,Boston Massachusetts ,https://99firms.com/blockchain-companies/,"Custom Software Development,Web & Mobile Development,IoT App Development,Blockchain Development,Big Data",blockchain-companies
Bitdeal,https://www.bitdeal.net/blockchain-development,$25-$49/hr,Thanakkankulam Tamil Nadu ,https://99firms.com/blockchain-companies/,"dApp Development,Blockchain Development,ICO Development,STO Development,POC Blockchain Development",blockchain-companies
Ltd.,https://www.osiztechnologies.com/,$50-$99/hr,Thanakkankulam Tamil Nadu ,https://99firms.com/blockchain-companies/,"Web Design & Development,Software Development,Blockchain Development,Crytocurreny Development & Exchange,Wallet Development",blockchain-companies
SCTG,https://www.servercentral.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/cloud-consulting-companies/,"IT Managed Services,Cloud Consulting & SI,Custom Software Development",cloud-consulting-companies
Altoros,https://www.altoros.com/,$25-$49/hr,Sunnyvale California ,https://99firms.com/cloud-consulting-companies/,"Cloud Consulting & SI,Custom Software,BI & Big Data Consulting & SI,Artificial Intelligence",cloud-consulting-companies
Privo,https://www.privoit.com/,$200-$300/hr,Woburn Massachusetts ,https://99firms.com/cloud-consulting-companies/,"Amazon Web Services,DevOps",cloud-consulting-companies
Trianz,https://www.trianz.com/,$150-$199/hr,Santa Clara California ,https://99firms.com/cloud-consulting-companies/,"IT Strategy Consulting,BI & Big Data Consulting & SI,Cloud Consulting & SI",cloud-consulting-companies
Maven Wave,https://www.mavenwave.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/cloud-consulting-companies/,"IT Strategy Consulting,Cloud Consulting & SI,Collaboration & UC Consulting",cloud-consulting-companies
Tudip,https://tudip.com/,<$25/hr,Campbell California ,https://99firms.com/cloud-consulting-companies/,"Cloud Consulting & SI,Web Development,Mobile App Development",cloud-consulting-companies
Intuz,https://www.intuz.com/,$25-$49/hr,San Jose California ,https://99firms.com/cloud-consulting-companies/,"Blockchain Development,Cloud Computing Solutions,Enterprise Web Application",cloud-consulting-companies
Trigent,https://www.trigent.com/,$25-$49/hr,Southborough Massachusetts ,https://99firms.com/cloud-consulting-companies/,"Digital Transformation,Design & Build Cloud Infra,Cloud Native Development",cloud-consulting-companies
Coastal Cloud,https://coastalcloud.us/,$100–$149/hr,Palm Coast Florida ,https://99firms.com/cloud-consulting-companies/,"Strategy & Design,Development,Integration",cloud-consulting-companies
Dexoc,https://dexoc.com/,$25-$49/hr,Delray Beach Florida ,https://99firms.com/cloud-consulting-companies/,"Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data",cloud-consulting-companies
Alpacked LLC,https://alpacked.io/,$25-$49/hr,Kyiv  ,https://99firms.com/cloud-consulting-companies/,"Cloud Consulting,Managed Cloud Services,Cloud Architecture Design,Cloud Migration Services,DevOps consulting,IT consulting",cloud-consulting-companies
Andersen,https://www.andersenlab.com/,$25-$49/hr,Scottsdale Arizona ,https://99firms.com/cloud-consulting-companies/,"Custom Software Development,Mobile App Development,UX/UI Design,Web Development,Design & Build Cloud Infrastacture",cloud-consulting-companies
Royal Cyber,https://www.royalcyber.com/,,Naperville Illinois ,https://99firms.com/cloud-consulting-companies/,"Ecommerce Solutions,Salesforce Commerce,Cloud Services,Mobile Applications,AI Machine Learning",cloud-consulting-companies
Yobitel Communications,https://www.yobitel.com/,$25-$49/hr,Brighton England ,https://99firms.com/cloud-consulting-companies/,"Cloud-Native Services,Cloud Consulting,Multi-Cloud Cluster Automation",cloud-consulting-companies
RiskIQ,https://www.riskiq.com/,$150-$199/hr,San Francisco California ,https://99firms.com/cyber-security/,"Cyber Security,Mobile Security,Brand Protection",cyber-security
Switchfast,https://www.switchfast.com/,$150-$199/hr,Chicago Illinois ,https://99firms.com/cyber-security/,"IT Managed Services,IT Strategy Consulting,Cybersecurity",cyber-security
FRSecure,https://frsecure.com/,$150–$199/hr,Minnetonka Minnesota ,https://99firms.com/cyber-security/,"Cybersecurity,IT Strategy Consulting,IT Managed Services",cyber-security
TechMD,https://www.techmd.com/,$150-$199/hr,Santa Ana California ,https://99firms.com/cyber-security/,"IT Managed Services,Cybersecurity,Cloud Consulting & SI",cyber-security
UnderDefense,https://underdefense.com/,$50-$99/hr,New York New York ,https://99firms.com/cyber-security/,"Crypto/Blockchain Security,Incident Detection and Response",cyber-security
Praetorian,https://www.praetorian.com/,$200-$300/hr,Austin Texas ,https://99firms.com/cyber-security/,,cyber-security
Houstontech,https://houstontech.com/,$100-$149/hr,Houston Texas ,https://99firms.com/cyber-security/,"IT Managed Services,Cybersecurity,IT Strategy Consulting",cyber-security
InfiNet Services,https://www.infinetservices.com/,$100-$149/hr,Acworth Georgia ,https://99firms.com/cyber-security/,"IT Strategy Consulting,Cybersecurity,IT Managed Services",cyber-security
Rapid7,https://www.rapid7.com/,$150-$199/hr,Boston Massachusetts ,https://99firms.com/cyber-security/,"Cybersecurity,IT Strategy Consulting,IT Managed Services",cyber-security
Ridge Global,https://www.ridgeglobal.com/,$200-$300/hr,Washington District of Columbia ,https://99firms.com/cyber-security/,"Cybersecurity,Business Consulting,IT Strategy Consulting",cyber-security
Fifosys Ltd,https://www.fifosys.com/,$100-$149/hr,London England ,https://99firms.com/cyber-security/,"Technology Services,Managed IT Services,IT Consultancy,Cyber Security Provider,Cyber Awareness Training Provider",cyber-security
EveryCloud,https://www.everycloud.com/,, England ,https://99firms.com/spam-filtering-companies/,"Email Anti Spam & Anti Virus,Email Security,Email Continuity,Email Archiving,Email Encryption",spam-filtering-companies
SpamTitan,https://www.spamtitan.com/,$0.81–$1.15/month,Tampa Florida ,https://99firms.com/spam-filtering-companies/,"Anti-Spam Solutions,Web Filtering Solutions,Email Archiving Solutions",spam-filtering-companies
Vircom,https://www.vircom.com/,$100–$149/hr,Montreal Quebec ,https://99firms.com/spam-filtering-companies/,"Advanced Threat Protection,Email Security Threats,Industry Solutions",spam-filtering-companies
Spambrella,https://www.spambrella.com/,$25–$49/hr,Pittsburgh Pennsylvania ,https://99firms.com/spam-filtering-companies/,"Email Threat Protection,Outbound Email Filtering,Email Archiving eDiscovery",spam-filtering-companies
Cyren,https://www.cyren.com/,$150-$199/hr,McLean Virginia ,https://99firms.com/spam-filtering-companies/,"Cyber  Security,IT Managed Services,Sandboxing",spam-filtering-companies
Securence,https://www.securence.com/,$1.50/month,Minnetonka Minnesota ,https://99firms.com/spam-filtering-companies/,"Email Filtering & Management Solution,Hosted Exchange,POP Email Hosting",spam-filtering-companies
Comodo,https://www.comodo.com/,$1.50/month,Clifton New Jersey ,https://99firms.com/spam-filtering-companies/,"Network Security,Website Security,Digital Certification",spam-filtering-companies
Proofpoint,https://www.proofpoint.com/us,1.50–$5.33/month,Sunnyvale California ,https://99firms.com/spam-filtering-companies/,"Email Protection,Advanced Threat Protection,Digital Risk Protection",spam-filtering-companies
AppRiver,https://www.appriver.com/,$2.95/month,Gulf Breeze Florida ,https://99firms.com/spam-filtering-companies/,"Email Security,Web Protection,Unified Information Archiving",spam-filtering-companies
Mimecast,https://www.mimecast.com/,$3.50/month,Baltimore Maryland ,https://99firms.com/spam-filtering-companies/,"Email Management,Web Security,Threat Intelligence",spam-filtering-companies
Mail Channels,https://www.mailchannels.com/,$1.50/month,Vancouver British Columbia ,https://99firms.com/spam-filtering-companies/,"Outbound Filtering,Inbound Filtering,Transparent Filtering",spam-filtering-companies
Lounge Lizard,https://www.loungelizard.com/,$100-$149/hr,New York New York ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Branding",web-design-companies
Huemor,https://huemor.rocks/,$100-$149/hr,New York New York ,https://99firms.com/web-design-companies/,"Web Design,E-commerce Development,Web Development",web-design-companies
Topnotch,https://www.topnotchdezigns.com/,$150-$199/hr,Melville New York ,https://99firms.com/web-design-companies/,"Web Design.,E-Commerce Development,Web Development",web-design-companies
Mint Design,https://mintdesignagency.com/,$100-$149/hr,Walnut Creek California ,https://99firms.com/web-design-companies/,"Web Design,Search Engine Optimization,Web Development",web-design-companies
Epagecity,https://www.epagecity.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/web-design-companies/,"Web Design,Search Engine Optimization,Digital Marketing",web-design-companies
Suffescom Solutions,https://www.suffescom.com/,$25-$49/hr,Los Angeles California ,https://99firms.com/web-design-companies/,"Web Design,Web Development,E-commerce Development",web-design-companies
Jordan Crown,https://www.jordancrown.com/,$150-$199/hr,Everett Washington ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Digital Strategy Services",web-design-companies
Bop Design,https://www.bopdesign.com/,$150-$199/hr,San Diego California ,https://99firms.com/web-design-companies/,"Web Design,Content Marketing,Web Development",web-design-companies
Eight25Media,https://www.eight25media.com/,$100-$149/hr,Fremont California ,https://99firms.com/web-design-companies/,"Web Design,Digital Strategy,UX/UI Design",web-design-companies
Sayenko,https://www.sayenkodesign.com/,$100-$149/hr,Bellevue Washington ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Search Engine Optimization",web-design-companies
Tiny Frog,https://tinyfrog.com/,$100-$149/hr,San Diego California ,https://99firms.com/web-design-companies/,"Web Design,Web Development,E-commerce Development",web-design-companies
Noble Studios,https://noblestudios.com/,$150-$199/hr,Reno Nevada ,https://99firms.com/web-design-companies/,"Pay Per Click,Search Engine Optimization,Web Development",web-design-companies
Spinx,https://www.spinxdigital.com/,$150-$199/hr,Los Angeles California ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Digital Strategy",web-design-companies
Angle180,https://www.angle180.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/web-design-companies/,"Web Design,Digital Strategy,Web development",web-design-companies
Digitech,https://www.digitechwebdesignaustin.com/,$150-$199/hr,Austin Texas ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Search Engine Optimization",web-design-companies
HMG Creative,https://hmgcreative.com/,$100-$149/hr,Austin Texas ,https://99firms.com/web-design-companies/,"Web Design,Branding,Graphic Design",web-design-companies
GCC Marketing,https://www.gcc-marketing.com/,$50-$99/hr, Dubai ,https://99firms.com/web-design-companies/,"Web Design & Development,Mobile App Design & Development,Branding & Graphic Design,Digital Marketing",web-design-companies
Blue Fountain Media,https://www.bluefountainmedia.com/,$150-$199/hr,New York New York ,https://99firms.com/web-design-companies/,"Web Design,Web Development,Digital Strategy",web-design-companies
Wanted for Nothing,https://wantedfornothing.com/,$50-$99/hr,Los Angeles California ,https://99firms.com/web-design-companies/,"Web Design,Web Development,eCommerce Development,Software Development,Tech Consulting",web-design-companies
Unified Infotech,https://www.unifiedinfotech.net/,$50-$99/hr,New York New York ,https://99firms.com/web-design-companies/,"Web Design,Mobile App Development,Custom Software Development",web-design-companies
Blue Shift Web Services,https://blueshiftwebservices.com,$50-$99/hr,Melbourne Florida ,https://99firms.com/web-design-companies/,"Web Design,E-commerce,SEO,PPC",web-design-companies
State Creative,https://www.statecreative.com/,$100-$149/hr,Oakland California ,https://99firms.com/web-design-companies/,"Web Design,Web Development,E-commerce Development",web-design-companies
Maestro Digital,https://maestrodigital.co/,$50-$99/hr,Los Angeles California ,https://99firms.com/web-design-companies/,"Strategy & Positioning,Design & Prototyping,Branding & Identity,Digital & Interaction,Social Engagement",web-design-companies
Efelle Creative,https://www.seattlewebdesign.com/,$150-$199/hr,Seattle Washington ,https://99firms.com/web-design-companies/,"Web Design,E-commerce Development,Digital Marketing Strategy",web-design-companies
Pixlogix Infotech Pvt Ltd,https://www.pixlogix.com/,$25-$49/hr,Ahmedabad Gujarat ,https://99firms.com/web-design-companies/,"Web Design & Development,Ecommerce Development,WordPress Development,Graphic Design,Mobile App Design & Development",web-design-companies
Rain Castle,https://www.raincastle.com/,$100-$149/hr,Newton Massachusetts ,https://99firms.com/web-design-companies/,"Web Design,Branding,UX/UI Design",web-design-companies
Outsource2Ossisto,https://outsource2ossisto.com/,<$25/hr,Perth Amboy New Jersey ,https://99firms.com/web-design-companies/,"Web Design & Development,Graphic Design,Digital Marketing,SEO,Logo Design",web-design-companies
UX Studio,https://uxstudioteam.com,$50-$99/hr,Budapest  ,https://99firms.com/web-design-companies/,"UX Design,UX Research,UX Training & Consulting",web-design-companies
Auxesis Infotech,https://auxesisinfotech.com/,$15-$25/hr, England ,https://99firms.com/web-design-companies/,"Web Design & Development,Drupal Development,Ecommerce Development,WordPress Development,Blockchain Development",web-design-companies
Branex,https://www.branex.com/,$25-$49/hr,Dothan Alabama ,https://99firms.com/web-design-companies/,"Website Development,Digital Marketing,Branding & Design,Mobile App Development,DDOS Protection,Cloud Management",web-design-companies
js-interactive,https://js-interactive.com/,$150-$199/hr,Austin Texas ,https://99firms.com/web-design-companies/,"Web Design & Development,SEO,SEM/PPC,Digital Marketing",web-design-companies
CERS,https://cerssoft.com/en/,, Ankara ,https://99firms.com/web-design-companies/,"Web Design,Software Development,Mobile App Development,UI/UX Design,E-commerce Development,Digital Marketing",web-design-companies
Ltd.,https://www.zealousweb.com/,$50-$99/hr,Ahmedabad Gujarat ,https://99firms.com/web-design-companies/,"Web Development,Mobile Apps Services,Digital Marketing,Consulting Services,Branding & Design",web-design-companies
ISL,https://isl.co/,$150-$199/hr,Washington District of Columbia ,https://99firms.com/web-design-companies/,"Website & App Design,Web & App Development,Brand Activation,Video Production,Campaign Development",web-design-companies
Bachoo Design Studio,https://bachoodesign.com/,$50-$99/hr,Kyiv  ,https://99firms.com/web-design-companies/,"Web Design,UI/UX Design,App Design,Logo Design",web-design-companies
The Story Web Design & Marketing,https://thestorywebs.com/,$100-$149,Toronto Ontario ,https://99firms.com/web-design-companies/,"Web Design & Development,Ecommerce Development,SEO,Copywriting,Social Media Marketing,Branding,Hosting & Website Maintenance",web-design-companies
Brand & Mortar Inc.,https://brandandmortar.com/,$150-$199/hr,Toronto Ontario ,https://99firms.com/web-design-companies/,"Web Design & Development,Branding & Graphic Design,Social Media Management,Content Creation,PPC",web-design-companies
Ltd.,http://www.major-brains.com/index.php,$150-$199/hr,Pune Maharashtra ,https://99firms.com/web-design-companies/,"Web Development & Design,Digital Marketing,Social Media Marketing,Software Testing",web-design-companies
mr noe OÜ,https://mrnoe.design/,$50-$99/hr,Tallinn Harju maakond ,https://99firms.com/web-design-companies/,"Web Design & Development,Landing Page Design",web-design-companies
Amazing7 Studios,https://amazing7.com/,<$25/hr,Palm Harbor Florida ,https://99firms.com/web-design-companies/,"Logo,Web Design,Web Development",web-design-companies
Nimble AppGenie,https://www.nimbleappgenie.com/,$25-$49/hr, England ,https://99firms.com/web-design-companies/,"Full-Stack Development,Cross-Platform App Development,Wearable & IoT Development,Web Application Development,Enterprise Application Solutions",web-design-companies
Cadabra Studio,https://cadabra.studio/,$25-$49/hr,San Francisco California ,https://99firms.com/web-design-companies/,"UI/UX Design,UX Research,Web Design & Development,Branding & Logo Design,Identity Design",web-design-companies
Riseapps,https://riseapps.co/,$25-$49/hr,Lake Mary Florida ,https://99firms.com/web-design-companies/,"Web Design & Development,Mobile AppDevelopment,UX/UI Design,Software Testing",web-design-companies
IIH Global,https://www.iihglobal.com/,<$25, England ,https://99firms.com/web-design-companies/,"Web Design & Development,Magento Web Development,WordPress Development,CRM Development,Custom Software Development,IoT Development",web-design-companies
Dispensary Design,https://dispensarydesign.net,$25-$49/hr,Tahlequah Oklahoma ,https://99firms.com/web-design-companies/,"Web Design,Branding,Logo Design",web-design-companies
SumatoSoft,https://sumatosoft.com/,$25-$49/hr,Boston Massachusetts ,https://99firms.com/web-design-companies/,"Custom Software Development,Web & Mobile Development,IoT App Development,Blockchain Development,Big Data",web-design-companies
2Geart Design Bureau,https://2geart.com/,$25-$49/hr,Lincoln Nebraska ,https://99firms.com/web-design-companies/,"WordPress Web Design & Development,Web App Design & Development,Mobile App Development,Brandign,SEO",web-design-companies
Design Emerge,https://www.designemerge.com/,$100-$149/hr,San Jose California ,https://99firms.com/web-design-companies/,"Web Design,Web & App Development,Custom WordPress Development,Ecommerce Web Development,SEO",web-design-companies
Fresh Design Agency,https://freshdesign.agency/,$50-$99/hr,Kyiv  ,https://99firms.com/web-design-companies/,"Business Analysis,Web Development,UI/UX Design,Business Process Optimization",web-design-companies
Revealize Inc.,https://revealize.com/,$100-$149/hr,Newport Beach California ,https://99firms.com/web-design-companies/,"Website Design & Development,Digital Marketing",web-design-companies
Arete Software Inc.,https://www.aretesoftware.ca/,<$25/hr,Brampton Ontario ,https://99firms.com/web-design-companies/,"Website Design & Development,Ecommerce Development,WordPress Web Design,Digital Marketing,Mobile App Development,Web Maintenance Services",web-design-companies
V Network Solution,https://vnetworksolution.com/,,Siliguri West Bengal ,https://99firms.com/web-design-companies/,"Web Design & Development,Software Development,Mobile App Development,Digital Marketing,SEO,PPC",web-design-companies
Geoxis,https://geoxis.co/,$50-$99/hr,Varanasi Uttar Pradesh ,https://99firms.com/web-design-companies/,"Web Design & Development,Software Development,Digital Marketing,Graphic Design",web-design-companies
Galaxy Weblinks Inc.,https://www.galaxyweblinks.com/,$25-$49/hr,Cambridge Massachusetts ,https://99firms.com/web-design-companies/,"Custom Web Development,Mobile Application Development,Software Development,QA Testing,UI/UX Design",web-design-companies
QuadAngles,https://quadangles.com/,$150-$199/hr,New York New York ,https://99firms.com/web-design-companies/,"Web Design & Development,Branding & Graphic Design,Augmented Reality,Digital Strategy",web-design-companies
Momentum,https://momentumdesignlab.com/,$150–$199/hr,New York New York ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
Praxent,https://praxent.com/,$100-$149/hr,Austin Texas ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
Neuron,https://www.neuronux.com/home,$100–$149/hr,San Francisco California ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
Slide UX,https://slideux.com/,$150–$199/hr,Austin Texas ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
Clay,https://clay.global/,$150–$199/hr,San Francisco California ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
