Company Name,Domain,Hourly rate,Address,Main Url,Service Focus
10. Minion Made,https://minionmade.com/,$25–$49/hr,Melville New York ,https://99firms.com/shopify-developers/,"Branding,Commerce Strategy,Planning & research"
11. Noticed,https://www.noticed.com/,$150–$199/hr,Philadelphia Pennsylvania ,https://99firms.com/shopify-developers/,"E-Commerce Development,Social Media Marketing,Email Marketing"
12. Mammoth Factory,https://mammothfactory.com/,$100–$149/hr,Seattle Washington ,https://99firms.com/shopify-developers/,"E-Commerce Development,Web Design,Marketing Strategy"
13. Taproom Agency,https://thetaproom.com/,$100–$149/hr,Atlanta Georgia ,https://99firms.com/shopify-developers/,"E-Commerce Development,Web Design,Branding"
14. Tasklon,https://tasklon.com/,$50–$99/hr,Palm Coast Florida ,https://99firms.com/shopify-developers/,"Web Analytics,Design,Development"
15. Next Digital,https://www.nextdigitalwebsolutions.com/,$100–$149/hr,Atlanta Georgia ,https://99firms.com/shopify-developers/,"Web Design,HTML Website,Web Development"
16. VT Labs,https://www.vtlabs.org/,$25-$49/hr,Kyiv  ,https://99firms.com/shopify-developers/,"Shopify Development,Web Application Development,UI/UX Design"
17. Shop Innovator,https://shopinnovator.com/,$100-$149/hr,Vaughan Ontario ,https://99firms.com/shopify-developers/,"Ecommerce Website Design,Google Shopping Ads,Google Search Ads,Facebook Ads Management,Ecommerce Email Marketing Setup & Management"
18. Liquify Web Design,https://liquify.design/,$100-$149/hr,London England ,https://99firms.com/shopify-developers/,"Shopify App Development,Shopify Setup,Shopify Custom Themes,Shopify SEO,Shopify Social Media"
1. Staylime,https://staylime.com/,$50-$99/hr,Minneapolis Minnesota ,https://99firms.com/magento-development-agencies/,"E-Commerce Development,Web Development,Web Design"
2. Rave Digital,https://www.ravedigital.agency/,$50–$99/hr,Coral Springs Florida ,https://99firms.com/magento-development-agencies/,"CRM Consulting and SI,Mobile App Development,E-Commerce Development"
3. Brainvire,https://www.brainvire.com/,<$25/hr,South Jordan Utah ,https://99firms.com/magento-development-agencies/,"Mobile App Development,E-Commerce Development,Custom Software Development"
4. Magneto IT Solutions,https://magnetoitsolutions.com/,$25-$49/hr,Las Vegas Nevada ,https://99firms.com/magento-development-agencies/,"Mobile App Development,E-Commerce Development,Custom Software Development"
5. Mangosoft,https://mangosoft.tech/,$25-$49/hr,Santa Monica California ,https://99firms.com/magento-development-agencies/,"Mobile App Development,Web Development,IT Strategy Consulting"
6. Redstage,https://redstage.com/,$150–$199/hr,Jersey City New Jersey ,https://99firms.com/magento-development-agencies/,"E-Commerce Development,Enterprise App Modernization,Digital Strategy"
7. Evince,https://evincedev.com/,$25-$49/hr,New York New York ,https://99firms.com/magento-development-agencies/,"Web Development,Mobile App Development,E-Commerce Development"
8. MW2,https://www.mw2consulting.com/,$50-$99/hr,San Jose California ,https://99firms.com/magento-development-agencies/,"E-Commerce Development,Web Design,Mobile App Development"
9. Pixafy,https://www.pixafy.com/,$25–$49/hr,New York New York ,https://99firms.com/magento-development-agencies/,"E-Commerce Development,IT Strategy Consulting,Digital Strategy"
10. Commerce Shop,https://www.thecommerceshop.com/,$100–$149/hr,Atlanta Georgia ,https://99firms.com/magento-development-agencies/,"E-Commerce Development,Conversion Optimization,Digital Strategy"
11. Commerce Pundit,https://www.commercepundit.com/,$25–$49/hr,Lawrenceville Georgia ,https://99firms.com/magento-development-agencies/,"E-Commerce Development,Web Development,Mobile App Development"
12. Silk,https://www.silksoftware.com/,$50-$99/hr,Irvine California ,https://99firms.com/magento-development-agencies/,"Web Development,Custom Software Development,Mobile App Development"
13. Onilab,https://onilab.com/,$25-$49/hr,San Francisco California ,https://99firms.com/magento-development-agencies/,"Magento Development Services,Magento 2 Migration,Magento Performance Optimization"
14. Brandastic,https://brandastic.com/,$150-$199/hr,Costa Mesa California ,https://99firms.com/magento-development-agencies/,"Search Engine Optimization,E-Commerce Development,Branding"
15. Kadro,https://www.kadro.com/,$150-$199/hr,Raleigh North Carolina ,https://99firms.com/magento-development-agencies/,"E-Commerce Development,Custom Software Development,Web Development"
16. SmartSites,https://www.smartsites.com,$100-$149/hr,Paramus New Jersey ,https://99firms.com/magento-development-agencies/,"SEO,PPC,Ecommerce Development,Web Design & Development"
17. Wanted for Nothing,https://wantedfornothing.com/,$50-$99/hr,Los Angeles California ,https://99firms.com/magento-development-agencies/,"Web Design,Web Development,eCommerce Development,Software Development,Tech Consulting"
18. GoMage Company,https://www.gomage.com/,$25-$49/hr,Helsinki  ,https://99firms.com/magento-development-agencies/,"Magento Development,UX Design,Digital Marketing"
19. Elogic Commerce,https://elogic.co/,$50-$99/hr,Tallinn Harju maakond ,https://99firms.com/magento-development-agencies/,"E-Commerce Development,Web Design,Magento 2 Migration,Magento Performance Optimization,Magento Development Services"
20. IntexSoft,https://www.intexsoft.com/,$25-$49/hr,Hrodna Hrodna Region ,https://99firms.com/magento-development-agencies/,"Web Design & Development,App Development,Enterprise Software Development,Software Testing,Magento Development"
21. Planet Web Solutions Pvt. Ltd.,https://www.planetwebsolution.com/,$25-$49/hr,West Mifflin Pennsylvania ,https://99firms.com/magento-development-agencies/,"Magento Development,Mobile App Development,Digital Marketing,AI Development"
1. Table XI,https://www.tablexi.com/,$150-$199/hr,Chicago Illinois ,https://99firms.com/ruby-on-rails-companies/,"Mobile App Development,Custom Software Development,UX/UI Design"
2. Rail Way Men,https://railwaymen.org/,$50–$99/hr,San Francisco California ,https://99firms.com/ruby-on-rails-companies/,"Web Development,Mobile App Development,Custom Software Development"
3. Railsware,https://railsware.com/,$50–$99/hr,Danbury Connecticut ,https://99firms.com/ruby-on-rails-companies/,"Web Development,Custom Software Development,Mobile App Development"
4. Planet Argon,https://www.planetargon.com/,$150–$199/hr,Portland Oregon ,https://99firms.com/ruby-on-rails-companies/,"Web Development,Custom Software Development,E-Commerce Development"
5. Shakuro,https://shakuro.com/,$25–$49/hr,Newark Delaware ,https://99firms.com/ruby-on-rails-companies/,"Web Development,Mobile App Development,User Experience"
6. Anadea,https://anadea.info/,$25–$49/hr,Las Vegas Nevada ,https://99firms.com/ruby-on-rails-companies/,"Web Development,Mobile App Development,Custom Software Development"
7. u2i,https://www.u2i.com/,$50–$99/hr,Red Hook New York ,https://99firms.com/ruby-on-rails-companies/,"Custom Software Development,IT Strategy Consulting,UX/UI Design"
8. Hashrocket,https://hashrocket.com/,$150-$199/hr,Chicago Illinois ,https://99firms.com/ruby-on-rails-companies/,"Web Development,Mobile App Development,E-commerce Development"
9. Moove It,https://moove-it.com/,$50-$99/hr,Austin Texas ,https://99firms.com/ruby-on-rails-companies/,"Custom Software Development,Web Development,Mobile App Development"
10. Eight,https://eightbitstudios.com/,$150–$199/hr,Chicago Illinois ,https://99firms.com/ruby-on-rails-companies/,"Mobile App Development,Web Development,UX/UI Design"
11. JetRuby,https://jetruby.com/,$25-$49/hr,Lviv Lviv Oblast ,https://99firms.com/ruby-on-rails-companies/,"Web Development,Mobile Development"
1. Binariks,https://binariks.com/,$25-$49/hr,Hawthorne California ,https://99firms.com/net-development-companies/,"Custom Software Development,Web Development,Mobile App Development"
2. INOXOFT,https://inoxoft.com/,$25-$49/hr,New York New York ,https://99firms.com/net-development-companies/,"Custom Application Development,Mobile Application Development,UI/UX Design"
3. Jelvix,https://jelvix.com/,$25-$49/hr,San Francisco California ,https://99firms.com/net-development-companies/,"Custom Software Development,Mobile App Development,BI & Big Data Consulting & SI"
4. Artelogic,https://artelogic.net/,$25-$49/hr,Ormond Beach Florida ,https://99firms.com/net-development-companies/,"Web Development,Custom Software Development,Software Quality Assurance"
5. AI Software,http://www.aisoftwarellc.com/,$50-$99/hr,Troy Michigan ,https://99firms.com/net-development-companies/,"Custom Software Development,Mobile App Development,Web Development"
6. Bit by Bit,https://www.bitxbit.com/,$150-$199/hr,New York New York ,https://99firms.com/net-development-companies/,"IT Managed Services,Cybersecurity,Custom Software Development"
7. Distillery,https://distillery.com/,$100-$149/hr,Santa Monica California ,https://99firms.com/net-development-companies/,"Custom Software Development,IT Staff Augmentation,Web Development"
8. Baytech Consulting,https://www.baytechconsulting.com/#top,$100-$149/hr,Irvine California ,https://99firms.com/net-development-companies/,"Custom Software Development,Web Development,Mobile App Development"
9. Diceus,https://diceus.com/,$25-$49/hr,Chicago Illinois ,https://99firms.com/net-development-companies/,"Custom Software Development,Web Development"
10. Saffron Tech,https://www.saffrontech.net/,$25-$49/hr,Newark New Jersey ,https://99firms.com/net-development-companies/,"Mobile App Development,Custom Software Development,Web Development"
11. HQSoftware,https://hqsoftwarelab.com/,$25-$49/hr,New York New York ,https://99firms.com/net-development-companies/,
12. Dexoc,https://dexoc.com/,$25-$49/hr,Delray Beach Florida ,https://99firms.com/net-development-companies/,"Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data"
13. Volare Systems,https://volaresystems.com/,$100-$149/hr,Littleton Colorado ,https://99firms.com/net-development-companies/,"Custom Software Development,Custom Web Application Development,Mobile Web App Development,Relational Database Development"
14. UruIT,https://uruit.com/,$50-$99/hr,West Hollywood California ,https://99firms.com/net-development-companies/,"Web Apps Development,Mobile App Development,UX/UI Design,Machine Learning Development,Product Discovery"
15. Sector 7 Apps,https://www.sector7apps.com/,$150-$199/hr,Phoenix Arizona ,https://99firms.com/net-development-companies/,"Web Application Development,SAAS Development,iOS App Development,Android App Development"
16. Emergent Software,https://www.emergentsoftware.net/,$150-$199/hr,Minneapolis Minnesota ,https://99firms.com/net-development-companies/,"Custom Software Development,Website Development,Hosting & Maintenance,SQL Server Consulting,Office 365 & SharePoint Consulting"
17. Web Peppers,https://web-peppers.com/,$25-$49/hr,Kyiv  ,https://99firms.com/net-development-companies/,"Web Development,.NET Development,AI,IT Recruiting Services,Drupal Development"
18. Digital Skynet,https://digitalskynet.com/,$25-$49/hr,Taganrog Rostovskaya oblast' ,https://99firms.com/net-development-companies/,"Web Development,Mobile App Development,Cross-Platform Development,QA,Support & Maintenance"
1. Urban Insight,https://www.urbaninsight.com/,$100-$149/hr,,https://99firms.com/drupal-development-agencies/,"Web Development,Web Design,Digital Strategy"
2. Unleashed Technologies,https://www.unleashed-technologies.com/,$100-$149/hr,,https://99firms.com/drupal-development-agencies/,"Web Design & Development,Web Management,Mobile Development"
3. Aten,https://atendesigngroup.com/,$150–$199/hr,Denver Colorado ,https://99firms.com/drupal-development-agencies/,"Web Development,Digital Strategy,Web Design"
4. Third and Grove,https://www.thirdandgrove.com/,$100–$199/hr,Boston Massachusetts ,https://99firms.com/drupal-development-agencies/,"Web Development,E-Commerce Development,Digital Strategy"
5. Chromatic,https://chromatichq.com/,$150–$199/hr,Chicago Illinois ,https://99firms.com/drupal-development-agencies/,"Web Development,Web Design,UX/UI Design"
6. RightPoint,https://www.rightpoint.com/,$150–$199/hr,Chicago Illinois ,https://99firms.com/drupal-development-agencies/,"Mobile App Development,Web Development,UX/UI Design"
7. Iflexion,https://www.iflexion.com/,$25-$49/hr,Denver Colorado ,https://99firms.com/drupal-development-agencies/,"Web App Development,Mobile App Development,Enterprise Software Development"
8. Lullabot,https://www.lullabot.com/,$150–$199/hr,Providence Rhode Island ,https://99firms.com/drupal-development-agencies/,"Web Development,Web Design,Custom Software Development"
9. Inclind,https://www.inclind.com/,$100–$149/hr,Lewes Delaware ,https://99firms.com/drupal-development-agencies/,"Web Development,Web Design,UX/UI Design"
10. Last Call Media,https://lastcallmedia.com/,$150–$199/hr,Northampton Massachusetts ,https://99firms.com/drupal-development-agencies/,"Web Development,Digital Strategy,UX/UI Design"
11. Elevated Third,https://www.elevatedthird.com/,$100-$149/hr,Denver Colorado ,https://99firms.com/drupal-development-agencies/,"Web Development,Web Design,Digital Strategy"
12. Emerge Interactive,https://www.emergeinteractive.com/,$150–$199/hr,Portland Oregon ,https://99firms.com/drupal-development-agencies/,"UX/UI Design,Mobile App Development,Web Development"
13. Web Development Group,https://www.webdevelopmentgroup.com/,$150–$199/hr,Arlington Virginia ,https://99firms.com/drupal-development-agencies/,"Web Development,Web Design"
14. AndPlus,https://www.andplus.com/,$150–$199/hr,Southborough Massachusetts ,https://99firms.com/drupal-development-agencies/,"Web Development,Mobile App Development"
15. Duo Consulting,https://www.duoconsulting.com/,$100–$149/hr,Chicago Illinois ,https://99firms.com/drupal-development-agencies/,"Web Development,Web Design,Content Marketing"
16. Vardot,https://www.vardot.com/en,$50–$99/hr,Santa Clara California ,https://99firms.com/drupal-development-agencies/,"Web Development,Digital Strategy,Web Design"
17. Interactive Strategies,https://www.interactivestrategies.com/,$150–$199/hr,Washington District of Columbia ,https://99firms.com/drupal-development-agencies/,"Web Design,Web Development,Digital Strategy"
18. Mobomo,https://www.mobomo.com/,$150–$199/hr,Vienna Virginia ,https://99firms.com/drupal-development-agencies/,"Mobile App Development,Web Development,UX/UI Design"
19. Blue Fountain Media,https://www.bluefountainmedia.com/,$150-$199/hr,New York New York ,https://99firms.com/drupal-development-agencies/,"Web Design,Web Development,Digital Strategy"
20. Freelock,https://www.freelock.com/,$150–$199/hr,Seattle Washington ,https://99firms.com/drupal-development-agencies/,"Web Development,E-Commerce Development,UX/UI Design"
21. Auxesis Infotech,https://auxesisinfotech.com/,$15-$25/hr, England ,https://99firms.com/drupal-development-agencies/,"Web Design & Development,Drupal Development,Ecommerce Development,WordPress Development,Blockchain Development"
1. Subvrsive,https://subvrsive.com/,$150-$199/hr,Austin Texas ,https://99firms.com/virtual-reality-companies/,"AR/VR Development,Video Production,Broadcast Video"
2. VironIT,https://vironit.com/,$25-$49/hr,San Francisco California ,https://99firms.com/virtual-reality-companies/,"Custom Software Development,IT Strategy Consulting,Web Development"
3. NEXT/NOW,https://nextnowagency.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/virtual-reality-companies/,"AR/VR Development,Event Marketing & Planning,Custom Software Development"
4. Groove Jones,https://www.groovejones.com/,$100-$149/hr,Dallas Texas ,https://99firms.com/virtual-reality-companies/,"AR/VR Development,Event Marketing & Planning,Mobile App Development"
5. Shockoe,https://shockoe.com/,$100-$149/hr,Richmond Virginia ,https://99firms.com/virtual-reality-companies/,"Mobile App Development,UX/UI Design,Web Development"
6. Hedgehog Lab,https://www.hedgehoglab.com/,$150–$199/hr,Boston Massachusetts ,https://99firms.com/virtual-reality-companies/,"Mobile App Development,Web Development,UX/UI Design"
7. CemtrexLabs,https://cemtrexlabs.com/,$50-$99/hr, New York ,https://99firms.com/virtual-reality-companies/,"Web Development,Web Design,Mobile App Development"
8. QUYTECH,http://www.quytech.com/,$25–$49/hr,Walnut California ,https://99firms.com/virtual-reality-companies/,"Mobile App Development,AR/VR Development,Artificial Intelligence"
9. Gramercy Tech,https://www.gramercytech.com/,$100–$149/hr,New York New York ,https://99firms.com/virtual-reality-companies/,"UX/UI Design,Custom Software Development,AR/VR Development"
10. Mutual Mobile,https://mutualmobile.com/,$150-$199/hr,Austin Texas ,https://99firms.com/virtual-reality-companies/,"Mobile App Development,Web Development,UX/UI Design"
11. BVG SG,https://www.bvgsoftwaregroup.com/,$25-$49/hr,South San Francisco California ,https://99firms.com/virtual-reality-companies/,"AR/VR Development,Web Design,UX/UI Design"
12. 8NINTHS,https://8ninths.com/,$150-$199/hr,Seattle Washington ,https://99firms.com/virtual-reality-companies/,"AR/VR Development,Mobile App Development,Web Development"
13. 4EXPERIENCE,https://4experience.co/,$25-$49/hr,Park Ridge Illinois ,https://99firms.com/virtual-reality-companies/,"AR/VR Development,3D Modeling,UI/UX"
14. Program-Ace,https://program-ace.com/,$25-$49/hr,Kharkiv Kharkiv Oblast ,https://99firms.com/virtual-reality-companies/,"AR/VR Development,Web Development,Mobile App Development"
15. Skywell Software,https://skywell.software/,$25–$49/hr, New York ,https://99firms.com/virtual-reality-companies/,"Custom Software Development,Web Development
,Mobile App Development,
"
16. Sensorama,https://sensoramalab.com/,$25-$49/hr,Newark Delaware ,https://99firms.com/virtual-reality-companies/,"AR/VR Development,3D & Animation,360 Video Production"
17. EON Reality,https://www.eonreality.com/,$100-$149/hr,Irvine California ,https://99firms.com/virtual-reality-companies/,"AR/VR Development,Mobile App Development,SaaS"
18. AVR SPOT,https://www.avrspot.com/,$25-$49/hr,New York New York ,https://99firms.com/virtual-reality-companies/,"IoT Development,Product Design,Packaging Design"
19. CitrusBits,https://citrusbits.com/,$100-$149/hr,Los Angeles California ,https://99firms.com/virtual-reality-companies/,"Mobile App Development,AR/VR Development,UX/UI Design"
20. HQSoftware,https://hqsoftwarelab.com/,$25-$49/hr,New York New York ,https://99firms.com/virtual-reality-companies/,
21. Digital Artflow,https://www.digitalartflow.com/,$50-$99/hr,București Municipiul București ,https://99firms.com/virtual-reality-companies/,"Web Development,Ecommerce Development,Software Development,Web Design,AR/VR Development"
1. IndiaNIC,https://www.indianic.com/,$25–$49/hr,Beverly Hills California ,https://99firms.com/internet-of-things-companies/,"Mobile App Development,Web Development,Web Design"
2. Gorilla Logic,https://gorillalogic.com/,$50–$99/hr,Boulder Colorado ,https://99firms.com/internet-of-things-companies/,
3. Sirin Software,https://sirinsoftware.com/,$25–$49/hr,Sanford Florida ,https://99firms.com/internet-of-things-companies/,
4. Reinvently,https://reinvently.com/,$50–$99/hr,Palo Alto California ,https://99firms.com/internet-of-things-companies/,
5. Infinum,https://infinum.co/,$100–$149/hr,New York New York ,https://99firms.com/internet-of-things-companies/,
6. Magora-Systems,https://magora-systems.com/,$50–$99/hr,Englishtown New Jersey ,https://99firms.com/internet-of-things-companies/,
7. Dogtown Media,https://www.dogtownmedia.com/,$100–$149/hr,Los Angeles California ,https://99firms.com/internet-of-things-companies/,
8. Eastern Peak,https://easternpeak.com/,$50–$99/hr,New York New York ,https://99firms.com/internet-of-things-companies/,
9. Logiticks,https://www.logiticks.com/,$25–$49/hr,Redmond Washington ,https://99firms.com/internet-of-things-companies/,
10. Waverley,https://waverleysoftware.com/,$25–$49/hr,Palo Alto California ,https://99firms.com/internet-of-things-companies/,
11. VOLANSYS,https://volansys.com/,$25–$49/hr,Providence Rhode Island ,https://99firms.com/internet-of-things-companies/,
12. Lemberg,https://lembergsolutions.com/,$25–$49/hr,New York New York ,https://99firms.com/internet-of-things-companies/,
13. PLVision,https://plvision.eu/,$25–$49/hr,San Diego California ,https://99firms.com/internet-of-things-companies/,
14. Indeema,https://indeema.com/,$25–$49/hr,Seattle Washington ,https://99firms.com/internet-of-things-companies/,
15. Stanfy,https://iot.intellectsoft.net/,$50–$99/hr,San Francisco California ,https://99firms.com/internet-of-things-companies/,
16. R-Style Lab,https://r-stylelab.com/,$25–$49/hr,San Francisco California ,https://99firms.com/internet-of-things-companies/,"Cloud Consulting & SI,Wearable App Development"
17. Very,https://www.verypossible.com/,$150–$199/hr,Chattanooga Tennessee ,https://99firms.com/internet-of-things-companies/,
18. Fayrix,https://fayrix.com/,$25-$49/hr,Herzliya Tel Aviv District ,https://99firms.com/internet-of-things-companies/,"Software Development,Big Data,Artificial Intelligence,Machine Learning"
19. Integra Sources,https://www.integrasources.com/,$25-$49/hr,Barnaul Altai Krai ,https://99firms.com/internet-of-things-companies/,"PCB Design,IoT Development,Firmware & Software,Machine Learning"
20. HQSoftware,https://hqsoftwarelab.com/,$25-$49/hr,New York New York ,https://99firms.com/internet-of-things-companies/,
21. LANARS,https://lanars.com/,$25-$49/hr,Dnipro Dnipropetrovsk Oblast ,https://99firms.com/internet-of-things-companies/,"Web Development,Mobile App Development,Cross-Platform Development,UX/UI Design,PCB Design"
22. Finoit Technologies,https://www.finoit.com/,<$25/hr,Irving Texas ,https://99firms.com/internet-of-things-companies/,"Mobile App Development,Web Application Development,IoT,Digital Transformation Consulting"
23. ISS,https://issart.com/,$25-$49/hr,San Francisco California ,https://99firms.com/internet-of-things-companies/,"Artificial Intelligence,Custom Software Development,IoT Development"
24. Dexoc,https://dexoc.com/,$25-$49/hr,Delray Beach Florida ,https://99firms.com/internet-of-things-companies/,"Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data"
25. IIH Global,https://www.iihglobal.com/,<$25, England ,https://99firms.com/internet-of-things-companies/,"Web Design & Development,Magento Web Development,WordPress Development,CRM Development,Custom Software Development,IoT Development"
26. Davra,https://davra.com/,$50-$99/hr,Sunnyvale California ,https://99firms.com/internet-of-things-companies/,"IoT Development,AEP Development,Software Development"
27. Prompt Softech,https://www.promptsoftech.com/,$25-$49/hr,Ahmedabad Gujarat ,https://99firms.com/internet-of-things-companies/,"IoT Development,Software Development,Mobile App Development,Dynamics CRM Development"
28. Contus,https://www.contus.com/,$25-$49/hr,Cumming Georgia ,https://99firms.com/internet-of-things-companies/,"IoT App Development,Robotic Process Automation,Mobile App Development,DevOps Services,Video Streaming Solution"
29. ISHIR,https://www.ishir.com/,$25-$49/hr,Plano Texas ,https://99firms.com/internet-of-things-companies/,"Software  Development,Software Testing,Mobile App Development,Web Design & Development,SEO"
1. Accubits,https://accubits.com/,$25-$49/hr,Vienna Virginia ,https://99firms.com/ai-companies/,"Artificial Intelligence,Custom Software Development,Mobile App Development"
2. Azati,https://azati.ai/,$25-$49/hr,Livingston New Jersey ,https://99firms.com/ai-companies/,"Artificial Intelligence,Mobile App Development,Web Development"
3. Master of Code,https://masterofcode.com/,$50-$99/hr,Redwood City California ,https://99firms.com/ai-companies/,"Artificial Intelligence,Mobile App Development,Chatbots"
4. ThirdEye,https://thirdeyedata.io/,$50-$99/hr,Santa Clara California ,https://99firms.com/ai-companies/,"Artificial Intelligence,BI & Big Data Consulting & SI,Cloud Consulting & SI"
5. Hedgehog Lab,https://www.hedgehoglab.com/,$150–$199/hr,Boston Massachusetts ,https://99firms.com/ai-companies/,"Mobile App Development,Web Development,UX/UI Design"
6. Infopulse,https://www.infopulse.com/,$25-$49/hr,San Francisco California ,https://99firms.com/ai-companies/,"Custom Software Development,IT Managed Services,Cybersecurity"
7. azilen,https://www.azilen.com/,$25-$49/hr,West Bloomfield Township Michigan ,https://99firms.com/ai-companies/,"Artificial Intelligence,Internet of Things,Big Data Analytics"
8. Waverley,https://waverleysoftware.com/,$25–$49/hr,Palo Alto California ,https://99firms.com/ai-companies/,
9. Achievion,https://achievion.com/,$50-$99/hr,McLean Virginia ,https://99firms.com/ai-companies/,"Mobile App Development,Artificial Intelligence,Web Development"
10. Quovantis,http://www.quovantis.com/,$25-$49/hr,Pasadena California ,https://99firms.com/ai-companies/,"Web Development,UX/UI Design,Mobile App Development"
11. Dogtown Media,https://www.dogtownmedia.com/,$100–$149/hr,Los Angeles California ,https://99firms.com/ai-companies/,
12. SmartCat,https://www.smartcat.io/,$50-$99/hr,San Francisco California ,https://99firms.com/ai-companies/,"BI & Big Data Consulting & SI,Artificial Intelligence,Cloud Consulting & SI"
13. DataRoot,https://datarootlabs.com/,$25-$49/hr,Los Angeles California ,https://99firms.com/ai-companies/,"Artificial Intelligence,Mobile App Development,Custom Software Development"
14. Beyond the Arc,https://beyondthearc.com/,$200-$300/hr,Berkeley California ,https://99firms.com/ai-companies/,"BI & Big Data Consulting & SI,Artificial Intelligence,Marketing Strategy"
15. Fayrix,https://fayrix.com/,$25-$49/hr,Herzliya Tel Aviv District ,https://99firms.com/ai-companies/,"Software Development,Big Data,Artificial Intelligence,Machine Learning"
16. HatchWorks,https://hatchworks.com/,$100-$149/hr,Atlanta Georgia ,https://99firms.com/ai-companies/,"Custom Software Development,BI & Big Data Consulting & SI,Cloud Consulting & SI"
17. Chatbots,https://chatbots.studio/,$25-$49/hr,Boca Raton Florida ,https://99firms.com/ai-companies/,"Artificial Intelligence,Business Process Automation,Conversation Design"
18. ISS,https://issart.com/,$25-$49/hr,San Francisco California ,https://99firms.com/ai-companies/,"Artificial Intelligence,Custom Software Development,IoT Development"
19. CIS,https://www.cisin.com,$25-$49/hr,San Francisco California ,https://99firms.com/ai-companies/,"Custom Software Development,Web Development,E-Commerce Development"
20. HQSoftware,https://hqsoftwarelab.com/,$25-$49/hr,New York New York ,https://99firms.com/ai-companies/,
21. Sigmoidal,https://sigmoidal.io/,$50-$99/hr,New York New York ,https://99firms.com/ai-companies/,"Artificial Intelligence,BI & Big Data Consulting & SI,Machine Learning"
22. STX Next,https://stxnext.com/,$50-$99/hr,Poznań wielkopolskie ,https://99firms.com/ai-companies/,"Web Development,UX Design,Machine Learning,AI,Mobile App Development,Product Design"
23. Day1 Technologies,https://www.day1tech.com/,$150-$199/hr,Los Angeles California ,https://99firms.com/ai-companies/,"Artificial Intelligence,Robotic Process Automation,AI Mobile App Development,Enterprise Software Development,Mobile App Development"
24. SumatoSoft,https://sumatosoft.com/,$25-$49/hr,Boston Massachusetts ,https://99firms.com/ai-companies/,"Custom Software Development,Web & Mobile Development,IoT App Development,Blockchain Development,Big Data"
"25. bromin7, Inc.",https://bromin7.com/,$50-$99/hr,New York New York ,https://99firms.com/ai-companies/,"Mobile App Development,Web App Development,AI Development,UX/UI Design"
26. Royal Cyber,https://www.royalcyber.com/,,Naperville Illinois ,https://99firms.com/ai-companies/,"Ecommerce Solutions,Salesforce Commerce,Cloud Services,Mobile Applications,AI Machine Learning"
27. LeewayHertz,https://www.leewayhertz.com/,$50-$99/hr,San Francisco California ,https://99firms.com/ai-companies/,"Blockchain,Custom Software Development,Artificial Intelligence"
28. Oxagile,https://www.oxagile.com/,$50-$99/hr,New York New York ,https://99firms.com/ai-companies/,"Software Development,AI Integration"
1. NEXT/NOW,https://nextnowagency.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Event Marketing & Planning,Custom Software Development"
2. Groove Jones,https://www.groovejones.com/,$100-$149/hr,Dallas Texas ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Event Marketing & Planning,Mobile App Development"
3. Gramercy Tech,https://www.gramercytech.com/,$100–$149/hr,New York New York ,https://99firms.com/augmented-reality-companies/,"UX/UI Design,Custom Software Development,AR/VR Development"
4. Zco Corporation,https://www.zco.com/,$25-$49/hr,Nashua New Hampshire ,https://99firms.com/augmented-reality-companies/,
5. QUYTECH,http://www.quytech.com/,$25–$49/hr,Walnut California ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,AR/VR Development,Artificial Intelligence"
6. CitrusBits,https://citrusbits.com/,$100-$149/hr,Los Angeles California ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,AR/VR Development,UX/UI Design"
7. Mutual Mobile,https://mutualmobile.com/,$150-$199/hr,Austin Texas ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,Web Development,UX/UI Design"
8. Subvrsive,https://subvrsive.com/,$150-$199/hr,Austin Texas ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Video Production,Broadcast Video"
9. Hyperlink InfoSystem,https://www.hyperlinkinfosystem.com/,<$25/hr,New York New York ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,ERP Consulting and SI,AR/VR Development"
10. Talespin,https://www.talespin.company/,$100–$149/hr,Culver City California ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Custom Software Development,Mobile App Development"
11. HQSoftware,https://hqsoftwarelab.com/,$25-$49/hr,New York New York ,https://99firms.com/augmented-reality-companies/,
12. Hedgehog Lab,https://www.hedgehoglab.com/,$150–$199/hr,Boston Massachusetts ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,Web Development,UX/UI Design"
13. FS Studio,http://fsstudio.com/virtual-reality-and-augmented-reality-development/,$100–$149/hr,Emeryville California ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Custom Software Development,IoT Development"
14. Live Animations,https://liveanimations.org/en,$50–$99/hr,Melville New York ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Mobile App Development,Digital Strategy"
15. Skywell Software,https://skywell.software/,$25–$49/hr, New York ,https://99firms.com/augmented-reality-companies/,"Custom Software Development,Web Development
,Mobile App Development,
"
